PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
17,6134|613|61|6,1.613417.310,שעות נוספות רשומות,,,,49000,3382
12,6134|613|61|6,1.613412.411,שכר דירה ותשלומי ועד בית,,,,312000,310180
16,6134|613|61|6,1.613416.431,מים,,,,2000,1037
18,6134|613|61|6,1.613418.433,ביטוח,,,,57000,55125
19,6134|613|61|6,1.613419.434,תקוני מבנים מתקנים ואינונטר,,,,40000,48599
11,6134|613|61|6,1.613411.435,חשמל ואנרגיה,,,,60000,263766
12,6134|613|61|6,1.613412.436,נקיון,,,,30000,29901
13,6134|613|61|6,1.613413.461,צרכי משרד,,,,25000,11563
14,6134|613|61|6,1.613414.462,ספרים ועתונים,,,,3000,2223
15,6134|613|61|6,1.613415.463,טלפונים,,,,55000,34316
16,6134|613|61|6,1.613416.464,דאר,,,,3000,2111
14,6134|613|61|6,1.613414.510,נסיעות,,,,2000,1614
17,6134|613|61|6,1.613417.521,הדרכה וכנסים,,,,10000,7129
19,6134|613|61|6,1.613419.531,אחזקת רכב,,,,7000,5086
11,6134|613|61|6,1.613411.532,ביטוח רכב,,,,21000,19339
13,6134|613|61|6,1.613413.534,דלק ושמן,,,,18000,6436
12,6134|613|61|6,1.613412.541,אחזקת מכשירי קשר,,,,35000,28425
17,6134|613|61|6,1.613417.610,כיבודים,,,,20000,19914
11,6134|613|61|6,1.613411.670,סעיף שאינו חוזר,,,,40000,20979
16,6134|613|61|6,1.613416.691,מערכות מידע ומחשוב,,,,210000,209916
18,6134|613|61|6,1.613418.693,מחשוב יחידתי,,,,10000,8709
12,6134|613|61|6,1.613412.752,אירועים חברתיים קהילתיים,,,,470000,642015
13,6134|613|61|6,1.613413.753,קשר עם תושבים,,,,40000,35543
14,6134|613|61|6,1.613414.754,העשרת פעילים,,,,45000,45321
15,6134|613|61|6,1.613415.755,בחירות לועדי שכונות,,,,20000,2112
14,6134|613|61|6,1.613414.932,ציוד ורהוט משרדי,,,,25000,19304
32,6134|613|61|6,1.613432.110,משכורת כוללת,,,,293000,295994
38,6134|613|61|6,1.613438.124,החזר הוצאות,,,,11000,10586
31,6134|613|61|6,1.613431.126,הבראה,,,,9000,9864
32,6134|613|61|6,1.613432.127,השתתפות באחזקת רכב03,,,,71000,64746
36,6134|613|61|6,1.613436.130,תשלומים מיוחדים,,,,10000,10802
38,6134|613|61|6,1.613438.181,מיסים וביטוח לאומי,,,,52000,47206
39,6134|613|61|6,1.613439.182,קופות גמל והשתלמות,,,,20000,31505
38,6134|613|61|6,1.613438.310,שעות נוספות רשומות,,,,12000,6925
35,6134|613|61|6,1.613435.340,שעות נוספות מיוחדות,,,,2000,0
31,6134|613|61|6,1.613431.434,תקוני מבנים מתקנים ואינוונטר,,,,4000,3480
32,6134|613|61|6,1.613432.435,חשמל ואנרגיה,,,,7000,0
33,6134|613|61|6,1.613433.436,נקיון,,,,4000,4000
34,6134|613|61|6,1.613434.461,צרכי משרד,,,,5000,2296
36,6134|613|61|6,1.613436.463,טלפונים,,,,9000,11573
37,6134|613|61|6,1.613437.464,דאר,,,,5000,793
33,6134|613|61|6,1.613433.752,אירועים חברתיים קהילתיים,,,,30000,28628
34,6134|613|61|6,1.613434.753,קשר עם תושבים,,,,4000,1856
35,6134|613|61|6,1.613435.754,העשרת פעילים,,,,12000,11958
47,6134|613|61|6,1.613447.110,משכורת כוללת,,,,230000,217501
44,6134|613|61|6,1.613444.124,החזר הוצאות,,,,15000,15787
46,6134|613|61|6,1.613446.126,הבראה,,,,8000,14796
47,6134|613|61|6,1.613447.127,השתתפות באחזקת רכב02,,,,67000,63477
42,6134|613|61|6,1.613442.130,תשלומים מיוחדים,,,,21000,26272
44,6134|613|61|6,1.613444.181,מיסים וביטוח לאומי,,,,44000,46739
45,6134|613|61|6,1.613445.182,קופות גמל והשתלמות,,,,48000,49860
44,6134|613|61|6,1.613444.310,שעות נוספות רשומות,,,,7000,28079
46,6134|613|61|6,1.613446.434,תקוני מבנים  מתקנים ואינוונטר,,,,5000,4733
47,6134|613|61|6,1.613447.435,חשמל ואנרגיה,,,,7000,0
48,6134|613|61|6,1.613448.436,ניקיון,,,,9000,9000
49,6134|613|61|6,1.613449.461,צרכי משרד,,,,5000,4670
42,6134|613|61|6,1.613442.463,טלפונים,,,,20000,8773
43,6134|613|61|6,1.613443.464,דאר,,,,4000,41
48,6134|613|61|6,1.613448.752,אירועים חברתיים קהילתיים,,,,43000,43772
49,6134|613|61|6,1.613449.753,קשר עם תושבים,,,,5000,3183
41,6134|613|61|6,1.613441.754,העשרת פעילים,,,,2000,1726
53,6134|613|61|6,1.613453.110,משכורת כוללת )עובדים להעברה01(,,,,240000,238847
59,6134|613|61|6,1.613459.124,החזר הוצאות,,,,18000,15360
52,6134|613|61|6,1.613452.126,הבראה,,,,20000,17673
53,6134|613|61|6,1.613453.127,השתתפות באחזקת רכב03,,,,80000,76816
57,6134|613|61|6,1.613457.130,תשלומים מיוחדים,,,,40000,54330
59,6134|613|61|6,1.613459.181,מיסים וביטוח לאומי,,,,52000,54497
51,6134|613|61|6,1.613451.182,קופות גמל והשתלמות,,,,58000,48046
59,6134|613|61|6,1.613459.310,שעות נוספות רשומות,,,,10000,20153
56,6134|613|61|6,1.613456.340,שעות נוספות מיוחדות,,,,2000,0
52,6134|613|61|6,1.613452.434,תיקוני מבנים מתקנים ואינונטר,,,,4000,3491
53,6134|613|61|6,1.613453.435,חשמל ואנרגיה,,,,9000,0
54,6134|613|61|6,1.613454.436,נקיון,,,,9000,8999
55,6134|613|61|6,1.613455.461,צרכי משרד,,,,5000,1571
57,6134|613|61|6,1.613457.463,טלפונים,,,,10000,11650
58,6134|613|61|6,1.613458.464,דאר,,,,3000,199
54,6134|613|61|6,1.613454.752,פעולות קהילה ותרבות,,,,40000,39279
55,6134|613|61|6,1.613455.753,קשר עם תושבים,,,,5000,2334
56,6134|613|61|6,1.613456.754,העשרת פעילים,,,,5000,2936
68,6134|613|61|6,1.613468.110,משכורת כוללת,,,,330000,324444
65,6134|613|61|6,1.613465.124,החזר הוצאות,,,,33000,30266
67,6134|613|61|6,1.613467.126,הבראה,,,,20000,22194
68,6134|613|61|6,1.613468.127,השתתפות באחזקת רכב 0 4,,,,87000,85873
63,6134|613|61|6,1.613463.130,תשלומים מיוחדים,,,,77000,86713
65,6134|613|61|6,1.613465.181,מיסים וביטוח לאומי,,,,72000,75007
66,6134|613|61|6,1.613466.182,קופות גמל והשתלמות,,,,60000,51168
65,6134|613|61|6,1.613465.310,שעות נוספות רשומות,,,,21000,26158
67,6134|613|61|6,1.613467.434,תקוני מבנים  מתקנים ואינונטר,,,,6000,1740
63,6134|613|61|6,1.613463.439,אחזקת בניני העירייה0השתתפות,,,,67000,66973
61,6134|613|61|6,1.613461.461,צרכי משרד,,,,13000,3857
63,6134|613|61|6,1.613463.463,טלפונים,,,,15000,4974
64,6134|613|61|6,1.613464.464,דאר,,,,7000,70
69,6134|613|61|6,1.613469.752,ארועים חברתיים קהילתיים,,,,44000,38721
61,6134|613|61|6,1.613461.753,קשר עם התושבים,,,,4000,3383
62,6134|613|61|6,1.613462.754,העשרת פעילים,,,,4000,1972
74,6134|613|61|6,1.613474.110,משכורת כוללת,,,,390000,383086
71,6134|613|61|6,1.613471.124,החזר הוצאות,,,,54000,49760
73,6134|613|61|6,1.613473.126,הבראה,,,,27000,27441
74,6134|613|61|6,1.613474.127,השתתפות באחזקת רכב 0 4,,,,91000,109969
78,6134|613|61|6,1.613478.130,תשלומים מיוחדים,,,,107000,115601
71,6134|613|61|6,1.613471.181,מיסים וביטוח לאומי,,,,86000,89569
72,6134|613|61|6,1.613472.182,קופות גמל והשתלמות,,,,71000,59096
71,6134|613|61|6,1.613471.310,שעות נוספות רשומות,,,,13000,13118
77,6134|613|61|6,1.613477.340,שעות נוספות מיוחדות,,,,1000,0
73,6134|613|61|6,1.613473.434,תקוני מבנים  מתקנים ואינונטר,,,,5000,2909
74,6134|613|61|6,1.613474.435,חשמל ואנרגיה,,,,6000,0
75,6134|613|61|6,1.613475.436,נקיון,,,,6000,5999
76,6134|613|61|6,1.613476.461,צרכי משרד,,,,3000,2804
78,6134|613|61|6,1.613478.463,טלפונים,,,,18000,13530
79,6134|613|61|6,1.613479.464,דאר,,,,2000,243
75,6134|613|61|6,1.613475.752,פעולות קהילה ותרבות,,,,53000,53000
76,6134|613|61|6,1.613476.753,קשר עם התושבים,,,,7000,7000
77,6134|613|61|6,1.613477.754,העשרת פעילים,,,,10000,9999
89,6134|613|61|6,1.613489.110,משכורת כוללת,,,,300000,289843
86,6134|613|61|6,1.613486.124,החזר הוצאות,,,,23000,19688
88,6134|613|61|6,1.613488.126,הבראה,,,,22000,21372
89,6134|613|61|6,1.613489.127,השתתפות באחזקת רכב 0 2,,,,58000,57566
84,6134|613|61|6,1.613484.130,תשלומים מיוחדים,,,,46000,51916
86,6134|613|61|6,1.613486.181,מיסים וביטוח לאומי,,,,58000,58637
87,6134|613|61|6,1.613487.182,קופות גמל והשתלמות,,,,58000,62367
86,6134|613|61|6,1.613486.310,שעות נוספות רשומות,,,,15000,23693
88,6134|613|61|6,1.613488.434,תקוני מבנים  מתקנים ואינונטר,,,,4000,3708
89,6134|613|61|6,1.613489.435,חשמל ואנרגיה,,,,10000,10000
81,6134|613|61|6,1.613481.436,נקיון,,,,10000,10000
82,6134|613|61|6,1.613482.461,צרכי משרד,,,,12000,4172
84,6134|613|61|6,1.613484.463,טלפונים,,,,34000,14143
85,6134|613|61|6,1.613485.464,דאר,,,,2000,320
81,6134|613|61|6,1.613481.752,ארועים מרכזיים,,,,38000,37974
82,6134|613|61|6,1.613482.753,קשר עם התושבים,,,,5000,4791
83,6134|613|61|6,1.613483.754,העשרת פעילים,,,,5000,3200
95,6134|613|61|6,1.613495.110,משכורת כוללת,,,,166000,172231
92,6134|613|61|6,1.613492.124,החזר הוצאות,,,,13000,12191
94,6134|613|61|6,1.613494.126,הבראה,,,,10000,10686
95,6134|613|61|6,1.613495.127,השתתפות באחזקת רכב 02,,,,58000,62953
99,6134|613|61|6,1.613499.130,תשלומים מיוחדים,,,,56000,60168
92,6134|613|61|6,1.613492.181,מיסים וביטוח לאומי,,,,40000,43264
93,6134|613|61|6,1.613493.182,קופות גמל והשתלמות,,,,32000,29275
92,6134|613|61|6,1.613492.310,שעות נוספות רשומות,,,,15000,17011
94,6134|613|61|6,1.613494.434,תקוני מבנים  מתקנים ואינונטר,,,,8000,7267
95,6134|613|61|6,1.613495.435,חשמל ואנרגיה,,,,7000,0
96,6134|613|61|6,1.613496.436,נקיון,,,,7000,6999
97,6134|613|61|6,1.613497.461,צרכי משרד,,,,9000,3611
99,6134|613|61|6,1.613499.463,טלפונים,,,,9000,11253
91,6134|613|61|6,1.613491.464,דאר,,,,3000,843
96,6134|613|61|6,1.613496.752,ארועים מרכזיים,,,,52000,52895
97,6134|613|61|6,1.613497.753,קשר עם התושבים,,,,3000,2210
98,6134|613|61|6,1.613498.754,העשרת פעילים,,,,2000,1795
02,6135|613|61|6,1.613502.110,משכורת כוללת,,,,3310000,3287642
08,6135|613|61|6,1.613508.124,החזר הוצאות,,,,162000,147329
01,6135|613|61|6,1.613501.126,הבראה,,,,99000,104553
02,6135|613|61|6,1.613502.127,השתתפות באחזקת רכב 0 16,,,,487000,429375
06,6135|613|61|6,1.613506.130,תשלומים מיוחדים,,,,265000,275631
08,6135|613|61|6,1.613508.181,מיסים וביטוח לאומי,,,,553000,548395
09,6135|613|61|6,1.613509.182,קופות גמל והשתלמות,,,,428000,431797
08,6135|613|61|6,1.613508.310,שעות נוספות רשומות,,,,86000,77174
04,6135|613|61|6,1.613504.412,מיסים ואגרות,,,,2000,758
07,6135|613|61|6,1.613507.431,מים,,,,9000,20170
09,6135|613|61|6,1.613509.433,ביטוח,,,,45000,43520
01,6135|613|61|6,1.613501.434,תקוני מבנים  מתקנים ואינונטר,,,,11000,4172
02,6135|613|61|6,1.613502.435,חשמל ואנרגיה,,,,30000,17382
06,6135|613|61|6,1.613506.439,אחזקת בניני העיריה0השתתפות,,,,,0
04,6135|613|61|6,1.613504.461,צרכי משרד,,,,40000,27355
05,6135|613|61|6,1.613505.462,ספרים ועתונים,,,,10000,7566
06,6135|613|61|6,1.613506.463,טלפונים,,,,25000,21834
07,6135|613|61|6,1.613507.464,דאר,,,,2000,1326
05,6135|613|61|6,1.613505.510,נסיעות  ואש ל,,,,3000,3534
08,6135|613|61|6,1.613508.521,הדרכה וכנסים,,,,20000,15221
09,6135|613|61|6,1.613509.522,גיבוש יחידתי,,,,5000,5020
01,6135|613|61|6,1.613501.531,אחזקת רכב,,,,18000,23355
02,6135|613|61|6,1.613502.532,ביטוח רכב,,,,31000,28548
03,6135|613|61|6,1.613503.533,שכירת רכב,,,,83000,59348
04,6135|613|61|6,1.613504.534,דלק ושמן,,,,43000,43422
03,6135|613|61|6,1.613503.541,אחזקת מכשירי קשר,,,,42000,30847
08,6135|613|61|6,1.613508.610,כיבודים,,,,12000,15150
02,6135|613|61|6,1.613502.670,סעיף שאינו חוזר,,,,,949665
04,6135|613|61|6,1.613504.680,הוצאות מיוחדות,,,,12000,6712
07,6135|613|61|6,1.613507.691,מערכות מידע ומחשוב,,,,110000,109956
09,6135|613|61|6,1.613509.693,מחשוב יחידתי,,,,17000,17594
02,6135|613|61|6,1.613502.751,ניקיון קבלני,,,,26000,31999
03,6135|613|61|6,1.613503.752,הפעלה קהילתית בשכונות וארועים,,,,440000,454999
04,6135|613|61|6,1.613504.753,כריזה במסגדים,,,,37000,35720
06,6135|613|61|6,1.613506.755,אחזקת שוק הפשפשים ואחרים,,,,21000,11020
07,6135|613|61|6,1.613507.756,פינוי פסולת וניקוי מגרשים,,,,1000000,910275
09,6135|613|61|6,1.613509.758,מרכז עמיעד,,,,40000,2276
08,6135|613|61|6,1.613508.781,תוכניות פרוגרמות ופרויקטים,,,,5000,0
09,6135|613|61|6,1.613509.782,מודעות ופרסומים,,,,4000,3744
01,6135|613|61|6,1.613501.783,ימי עיון כנסים וארועים,,,,3000,0
02,6135|613|61|6,1.613502.784,פרויקטים בחינוך ורווחה,,,,450000,111999
03,6135|613|61|6,1.613503.785,עדכון אתר האינטרנט של עת א,,,,18000,17994
04,6135|613|61|6,1.613504.786,פרוייקט חינוך לפסגות,,,,0,680000
05,6135|613|61|6,1.613505.787,תיעוד פרוייקטים,,,,4000,3732
05,6135|613|61|6,1.613505.851,הפעלה קהילתית וארועים,,,,480000,454999
06,6135|613|61|6,1.613506.852,פרויקטים בחינוך ורווחה,,,,360000,327999
07,6135|613|61|6,1.613507.853,פעילות קהילתית לעולי אתיופיה,,,,645000,677722
05,7615|761|76|7,1.761505.932,ציוד וריהוט משרדי,,,,10000,4922
08,7616|761|76|7,1.761608.110,משכורת כוללת,,,,2190000,2049584
05,7616|761|76|7,1.761605.124,החזר הוצאות,,,,255000,224030
07,7616|761|76|7,1.761607.126,הבראה,,,,205000,172002
08,7616|761|76|7,1.761608.127,השתתפות באחזקת רכב031,,,,850000,559521
03,7616|761|76|7,1.761603.130,תשלומים מיוחדים,,,,695000,788646
05,7616|761|76|7,1.761605.181,מיסים וביטוח לאומי,,,,710000,650160
06,7616|761|76|7,1.761606.182,קופות גמל והשתלמות,,,,616000,726292
06,7616|761|76|7,1.761606.230,משימות חולפות 0 13,,,,947000,877958
05,7616|761|76|7,1.761605.310,שעות נוספות רשומות,,,,500000,441096
02,7616|761|76|7,1.761602.340,שעות נוספות מיוחדות,,,,12000,11283
06,7616|761|76|7,1.761606.433,ביטוח,,,,92000,88973
07,7616|761|76|7,1.761607.434,תקוני מבנים  מתקנים ואינונטר,,,,5000,5341
03,7616|761|76|7,1.761603.439,אחזקת בניני העיריה0השתתפות,,,,157000,156937
01,7616|761|76|7,1.761601.461,צרכי משרד,,,,25000,21461
02,7616|761|76|7,1.761602.462,ספרים ועתונים,,,,21000,1929
03,7616|761|76|7,1.761603.463,טלפונים,,,,,33016
04,7616|761|76|7,1.761604.464,דאר,,,,2000,1451
02,7616|761|76|7,1.761602.510,נסיעות  ואש ל,,,,,0
05,7616|761|76|7,1.761605.521,הדרכה וכנסים,,,,2000,1700
06,7616|761|76|7,1.761606.522,גיבוש יחידתי,,,,4000,3840
07,7616|761|76|7,1.761607.531,אחזקת רכב,,,,13000,12615
08,7616|761|76|7,1.761608.532,בטוח רכב,,,,14000,12893
09,7616|761|76|7,1.761609.533,שכירת רכב ורכב עירוני,,,,40000,34790
01,7616|761|76|7,1.761601.534,דלק ושמן,,,,23000,25689
09,7616|761|76|7,1.761609.541,אחזקת מכשירי קשר,,,,65000,25020
05,7616|761|76|7,1.761605.610,כיבודים,,,,17000,18970
01,7616|761|76|7,1.761601.680,הוצאות מיוחדות,,,,10000,8206
04,7616|761|76|7,1.761604.691,מערכות מידע ומחשוב,,,,610000,608257
06,7616|761|76|7,1.761606.693,מחשוב יחידתי,,,,3000,7467
08,7616|761|76|7,1.761608.751,מענה לתושבים במסרונים,,,,75000,30000
09,7616|761|76|7,1.761609.752,תחזוקה ועדכון מערכות המוקד,,,,55000,44766
01,7616|761|76|7,1.761601.753,הודעות טלסיטי,,,,50000,64282
03,7616|761|76|7,1.761603.788,פרוייקט נאמני נקיון,,,,2000,3760
02,7616|761|76|7,1.761602.932,ציוד וריהוט משרדי,,,,3000,2957
03,6141|614|61|6,1.614103.110,משכורת כוללת,,,,1530000,1546050
09,6141|614|61|6,1.614109.124,החזר הוצאות,,,,70000,71871
02,6141|614|61|6,1.614102.126,הבראה,,,,52000,47114
03,6141|614|61|6,1.614103.127,השתתפות באחזקת רכב 0 11,,,,228000,226193
07,6141|614|61|6,1.614107.130,תשלומים מיוחדים,,,,133000,108860
09,6141|614|61|6,1.614109.181,מיסים וביטוח לאומי,,,,266000,259072
01,6141|614|61|6,1.614101.182,קופות גמל והשתלמות,,,,215000,219608
09,6141|614|61|6,1.614109.310,שעות נוספות רשומות,,,,49000,92934
06,6141|614|61|6,1.614106.340,שעות נוספות מיוחדות,,,,57000,75189
05,6141|614|61|6,1.614105.412,מיסים ואגרות,,,,1000,379
01,6141|614|61|6,1.614101.433,ביטוח,,,,25000,24178
02,6141|614|61|6,1.614102.434,תקוני מבנים  מתקנים ואינונטר,,,,2000,2885
07,6141|614|61|6,1.614107.439,אחזקת בניני העיריה0השתתפות,,,,69000,68972
05,6141|614|61|6,1.614105.461,צרכי משרד,,,,38000,28742
06,6141|614|61|6,1.614106.462,ספרים ועתונים,,,,30000,27575
07,6141|614|61|6,1.614107.463,טלפונים,,,,15000,9991
08,6141|614|61|6,1.614108.464,דאר,,,,6000,4438
06,6141|614|61|6,1.614106.510,נסיעות  ואש ל,,,,3000,3795
09,6141|614|61|6,1.614109.521,הדרכה וכנסים,,,,2000,6035
01,6141|614|61|6,1.614101.522,גיבוש יחידתי,,,,2000,3080
04,6141|614|61|6,1.614104.541,אחזקת מכשירי קשר,,,,50000,39999
09,6141|614|61|6,1.614109.610,כיבודים,,,,8000,7828
04,6141|614|61|6,1.614104.671,סעיפים שאינם חוזרים,,,,0,28170
05,6141|614|61|6,1.614105.680,הוצאות מיוחדות,,,,2000,696
08,6141|614|61|6,1.614108.691,מערכות מידע ומחשוב,,,,460000,459816
01,6141|614|61|6,1.614101.693,מחשוב יחידתי,,,,10000,30984
03,6141|614|61|6,1.614103.695,תקשורת  ציוד והתקנה,,,,3000,0
03,6141|614|61|6,1.614103.751,אינטרנט,,,,780000,769886
04,6141|614|61|6,1.614104.752,שרותי תקשוב ומידע,,,,255000,234649
06,6141|614|61|6,1.614106.754,שילוט חוצות,,,,300000,324550
07,6141|614|61|6,1.614107.755,שרותי עיצוב,,,,300000,372397
09,6141|614|61|6,1.614109.757,פרסום חוצות,,,,810000,1206062
01,6141|614|61|6,1.614101.758,שרותים נלוים לדוברות,,,,120000,160037
02,6141|614|61|6,1.614102.759,הפקות דפוס,,,,65000,100956
