PARENT,PARENT SCOPE,CODE,NAME,NAME_EN,NAME_RU,NAME_AR,BUDGET,ACTUAL
11,6134|613|61|6,1.613411.670,סעיף שאינו חוזר,,,,0,
16,6134|613|61|6,1.613416.691,מערכות מידע ומחשוב,,,,260000,
18,6134|613|61|6,1.613418.693,מחשוב יחידתי,,,,20000,
12,6134|613|61|6,1.613412.752,אירועים חברתיים קהילתיים,,,,555000,
13,6134|613|61|6,1.613413.753,קשר עם תושבים,,,,30000,
14,6134|613|61|6,1.613414.754,העשרת פעילים,,,,45000,
15,6134|613|61|6,1.613415.755,בחירות לועדי שכונות,,,,20000,
14,6134|613|61|6,1.613414.932,ציוד ורהוט משרדי,,,,20000,
32,6134|613|61|6,1.613432.110,משכורת כוללת,,,,310000,
38,6134|613|61|6,1.613438.124,החזר הוצאות,,,,11000,
31,6134|613|61|6,1.613431.126,הבראה,,,,10000,
32,6134|613|61|6,1.613432.127,השתתפות באחזקת רכב03,,,,67000,
36,6134|613|61|6,1.613436.130,תשלומים מיוחדים,,,,9000,
38,6134|613|61|6,1.613438.181,מיסים וביטוח לאומי,,,,53000,
39,6134|613|61|6,1.613439.182,קופות גמל והשתלמות,,,,26000,
38,6134|613|61|6,1.613438.310,שעות נוספות רשומות,,,,13000,
35,6134|613|61|6,1.613435.340,שעות נוספות מיוחדות,,,,1000,
31,6134|613|61|6,1.613431.434,תקוני מבנים מתקנים ואינוונטר,,,,4000,
32,6134|613|61|6,1.613432.435,חשמל ואנרגיה,,,,7000,
33,6134|613|61|6,1.613433.436,נקיון,,,,5000,
34,6134|613|61|6,1.613434.461,צרכי משרד,,,,6000,
36,6134|613|61|6,1.613436.463,טלפונים,,,,9000,
37,6134|613|61|6,1.613437.464,דאר,,,,5000,
33,6134|613|61|6,1.613433.752,אירועים חברתיים קהילתיים,,,,30000,
34,6134|613|61|6,1.613434.753,קשר עם תושבים,,,,2000,
35,6134|613|61|6,1.613435.754,העשרת פעילים,,,,12000,
47,6134|613|61|6,1.613447.110,משכורת כוללת,,,,235000,
44,6134|613|61|6,1.613444.124,החזר הוצאות,,,,16000,
46,6134|613|61|6,1.613446.126,הבראה,,,,15000,
47,6134|613|61|6,1.613447.127,השתתפות באחזקת רכב02,,,,76000,
42,6134|613|61|6,1.613442.130,תשלומים מיוחדים,,,,22000,
44,6134|613|61|6,1.613444.181,מיסים וביטוח לאומי,,,,47000,
45,6134|613|61|6,1.613445.182,קופות גמל והשתלמות,,,,52000,
44,6134|613|61|6,1.613444.310,שעות נוספות רשומות,,,,7000,
46,6134|613|61|6,1.613446.434,תקוני מבנים  מתקנים ואינוונטר,,,,6000,
47,6134|613|61|6,1.613447.435,חשמל ואנרגיה,,,,7000,
48,6134|613|61|6,1.613448.436,ניקיון,,,,9000,
49,6134|613|61|6,1.613449.461,צרכי משרד,,,,5000,
42,6134|613|61|6,1.613442.463,טלפונים,,,,20000,
43,6134|613|61|6,1.613443.464,דאר,,,,5000,
48,6134|613|61|6,1.613448.752,אירועים חברתיים קהילתיים,,,,43000,
49,6134|613|61|6,1.613449.753,קשר עם תושבים,,,,3000,
41,6134|613|61|6,1.613441.754,העשרת פעילים,,,,2000,
53,6134|613|61|6,1.613453.110,משכורת כוללת )עובדים להעברה01(,,,,241000,
59,6134|613|61|6,1.613459.124,החזר הוצאות,,,,14000,
52,6134|613|61|6,1.613452.126,הבראה,,,,18000,
53,6134|613|61|6,1.613453.127,השתתפות באחזקת רכב03,,,,73000,
57,6134|613|61|6,1.613457.130,תשלומים מיוחדים,,,,45000,
59,6134|613|61|6,1.613459.181,מיסים וביטוח לאומי,,,,51000,
51,6134|613|61|6,1.613451.182,קופות גמל והשתלמות,,,,46000,
59,6134|613|61|6,1.613459.310,שעות נוספות רשומות,,,,10000,
56,6134|613|61|6,1.613456.340,שעות נוספות מיוחדות,,,,2000,
52,6134|613|61|6,1.613452.434,תיקוני מבנים מתקנים ואינונטר,,,,5000,
53,6134|613|61|6,1.613453.435,חשמל ואנרגיה,,,,9000,
54,6134|613|61|6,1.613454.436,נקיון,,,,9000,
55,6134|613|61|6,1.613455.461,צרכי משרד,,,,6000,
57,6134|613|61|6,1.613457.463,טלפונים,,,,10000,
58,6134|613|61|6,1.613458.464,דאר,,,,3000,
54,6134|613|61|6,1.613454.752,פעולות קהילה ותרבות,,,,40000,
55,6134|613|61|6,1.613455.753,קשר עם תושבים,,,,3000,
56,6134|613|61|6,1.613456.754,העשרת פעילים,,,,5000,
68,6134|613|61|6,1.613468.110,משכורת כוללת,,,,335000,
65,6134|613|61|6,1.613465.124,החזר הוצאות,,,,31000,
67,6134|613|61|6,1.613467.126,הבראה,,,,22000,
68,6134|613|61|6,1.613468.127,השתתפות באחזקת רכב 0 4,,,,90000,
63,6134|613|61|6,1.613463.130,תשלומים מיוחדים,,,,81000,
65,6134|613|61|6,1.613465.181,מיסים וביטוח לאומי,,,,73000,
66,6134|613|61|6,1.613466.182,קופות גמל והשתלמות,,,,46000,
65,6134|613|61|6,1.613465.310,שעות נוספות רשומות,,,,22000,
67,6134|613|61|6,1.613467.434,תקוני מבנים  מתקנים ואינונטר,,,,5000,
63,6134|613|61|6,1.613463.439,אחזקת בניני העירייה0השתתפות,,,,70000,
61,6134|613|61|6,1.613461.461,צרכי משרד,,,,13000,
63,6134|613|61|6,1.613463.463,טלפונים,,,,15000,
64,6134|613|61|6,1.613464.464,דאר,,,,7000,
69,6134|613|61|6,1.613469.752,ארועים חברתיים קהילתיים,,,,44000,
61,6134|613|61|6,1.613461.753,קשר עם התושבים,,,,2000,
62,6134|613|61|6,1.613462.754,העשרת פעילים,,,,4000,
74,6134|613|61|6,1.613474.110,משכורת כוללת,,,,390000,
71,6134|613|61|6,1.613471.124,החזר הוצאות,,,,51000,
73,6134|613|61|6,1.613473.126,הבראה,,,,28000,
74,6134|613|61|6,1.613474.127,השתתפות באחזקת רכב 0 4,,,,107000,
78,6134|613|61|6,1.613478.130,תשלומים מיוחדים,,,,112000,
71,6134|613|61|6,1.613471.181,מיסים וביטוח לאומי,,,,88000,
72,6134|613|61|6,1.613472.182,קופות גמל והשתלמות,,,,60000,
71,6134|613|61|6,1.613471.310,שעות נוספות רשומות,,,,13000,
77,6134|613|61|6,1.613477.340,שעות נוספות מיוחדות,,,,1000,
73,6134|613|61|6,1.613473.434,תקוני מבנים  מתקנים ואינונטר,,,,5000,
74,6134|613|61|6,1.613474.435,חשמל ואנרגיה,,,,6000,
75,6134|613|61|6,1.613475.436,נקיון,,,,6000,
76,6134|613|61|6,1.613476.461,צרכי משרד,,,,3000,
78,6134|613|61|6,1.613478.463,טלפונים,,,,22000,
79,6134|613|61|6,1.613479.464,דאר,,,,2000,
75,6134|613|61|6,1.613475.752,פעולות קהילה ותרבות,,,,53000,
76,6134|613|61|6,1.613476.753,קשר עם התושבים,,,,3000,
77,6134|613|61|6,1.613477.754,העשרת פעילים,,,,10000,
89,6134|613|61|6,1.613489.110,משכורת כוללת,,,,292000,
86,6134|613|61|6,1.613486.124,החזר הוצאות,,,,20000,
88,6134|613|61|6,1.613488.126,הבראה,,,,21000,
89,6134|613|61|6,1.613489.127,השתתפות באחזקת רכב 0 2,,,,54000,
84,6134|613|61|6,1.613484.130,תשלומים מיוחדים,,,,51000,
86,6134|613|61|6,1.613486.181,מיסים וביטוח לאומי,,,,57000,
87,6134|613|61|6,1.613487.182,קופות גמל והשתלמות,,,,60000,
86,6134|613|61|6,1.613486.310,שעות נוספות רשומות,,,,15000,
88,6134|613|61|6,1.613488.434,תקוני מבנים  מתקנים ואינונטר,,,,4000,
89,6134|613|61|6,1.613489.435,חשמל ואנרגיה,,,,10000,
81,6134|613|61|6,1.613481.436,נקיון,,,,10000,
82,6134|613|61|6,1.613482.461,צרכי משרד,,,,12000,
84,6134|613|61|6,1.613484.463,טלפונים,,,,27000,
85,6134|613|61|6,1.613485.464,דאר,,,,2000,
81,6134|613|61|6,1.613481.752,ארועים מרכזיים,,,,38000,
82,6134|613|61|6,1.613482.753,קשר עם התושבים,,,,2000,
83,6134|613|61|6,1.613483.754,העשרת פעילים,,,,5000,
95,6134|613|61|6,1.613495.110,משכורת כוללת,,,,174000,
92,6134|613|61|6,1.613492.124,החזר הוצאות,,,,12000,
94,6134|613|61|6,1.613494.126,הבראה,,,,11000,
95,6134|613|61|6,1.613495.127,השתתפות באחזקת רכב 02,,,,72000,
99,6134|613|61|6,1.613499.130,תשלומים מיוחדים,,,,57000,
92,6134|613|61|6,1.613492.181,מיסים וביטוח לאומי,,,,43000,
93,6134|613|61|6,1.613493.182,קופות גמל והשתלמות,,,,26000,
92,6134|613|61|6,1.613492.310,שעות נוספות רשומות,,,,15000,
94,6134|613|61|6,1.613494.434,תקוני מבנים  מתקנים ואינונטר,,,,10000,
95,6134|613|61|6,1.613495.435,חשמל ואנרגיה,,,,15000,
96,6134|613|61|6,1.613496.436,נקיון,,,,12000,
97,6134|613|61|6,1.613497.461,צרכי משרד,,,,10000,
99,6134|613|61|6,1.613499.463,טלפונים,,,,13000,
91,6134|613|61|6,1.613491.464,דאר,,,,3000,
96,6134|613|61|6,1.613496.752,ארועים מרכזיים,,,,52000,
97,6134|613|61|6,1.613497.753,קשר עם התושבים,,,,3000,
98,6134|613|61|6,1.613498.754,העשרת פעילים,,,,2000,
02,6135|613|61|6,1.613502.110,משכורת כוללת,,,,3460000,
08,6135|613|61|6,1.613508.124,החזר הוצאות,,,,160000,
01,6135|613|61|6,1.613501.126,הבראה,,,,105000,
02,6135|613|61|6,1.613502.127,השתתפות באחזקת רכב 0 16,,,,478000,
06,6135|613|61|6,1.613506.130,תשלומים מיוחדים,,,,270000,
08,6135|613|61|6,1.613508.181,מיסים וביטוח לאומי,,,,573000,
09,6135|613|61|6,1.613509.182,קופות גמל והשתלמות,,,,376000,
08,6135|613|61|6,1.613508.310,שעות נוספות רשומות,,,,88000,
04,6135|613|61|6,1.613504.412,מיסים ואגרות,,,,2000,
07,6135|613|61|6,1.613507.431,מים,,,,13000,
09,6135|613|61|6,1.613509.433,ביטוח,,,,47000,
01,6135|613|61|6,1.613501.434,תקוני מבנים  מתקנים ואינונטר,,,,11000,
02,6135|613|61|6,1.613502.435,חשמל ואנרגיה,,,,32000,
06,6135|613|61|6,1.613506.439,אחזקת בניני העיריה0השתתפות,,,,0,
04,6135|613|61|6,1.613504.461,צרכי משרד,,,,40000,
05,6135|613|61|6,1.613505.462,ספרים ועתונים,,,,10000,
06,6135|613|61|6,1.613506.463,טלפונים,,,,25000,
07,6135|613|61|6,1.613507.464,דאר,,,,2000,
05,6135|613|61|6,1.613505.510,נסיעות  ואש ל,,,,3000,
08,6135|613|61|6,1.613508.521,הדרכה וכנסים,,,,20000,
09,6135|613|61|6,1.613509.522,גיבוש יחידתי,,,,5000,
01,6135|613|61|6,1.613501.531,אחזקת רכב,,,,19000,
02,6135|613|61|6,1.613502.532,ביטוח רכב,,,,21000,
03,6135|613|61|6,1.613503.533,שכירת רכב,,,,80000,
04,6135|613|61|6,1.613504.534,דלק ושמן,,,,43000,
03,6135|613|61|6,1.613503.541,אחזקת מכשירי קשר,,,,42000,
08,6135|613|61|6,1.613508.610,כיבודים,,,,12000,
02,6135|613|61|6,1.613502.670,סעיף שאינו חוזר,,,,905000,
04,6135|613|61|6,1.613504.680,הוצאות מיוחדות,,,,12000,
07,6135|613|61|6,1.613507.691,מערכות מידע ומחשוב,,,,140000,
09,6135|613|61|6,1.613509.693,מחשוב יחידתי,,,,17000,
02,6135|613|61|6,1.613502.751,ניקיון קבלני,,,,26000,
03,6135|613|61|6,1.613503.752,הפעלה קהילתית בשכונות וארועים,,,,455000,
04,6135|613|61|6,1.613504.753,כריזה במסגדים,,,,37000,
06,6135|613|61|6,1.613506.755,אחזקת שוק הפשפשים ואחרים,,,,21000,
07,6135|613|61|6,1.613507.756,פינוי פסולת וניקוי מגרשים,,,,1000000,
09,6135|613|61|6,1.613509.758,מרכז עמיעד,,,,40000,
08,6135|613|61|6,1.613508.781,תוכניות פרוגרמות ופרויקטים,,,,5000,
09,6135|613|61|6,1.613509.782,מודעות ופרסומים,,,,4000,
01,6135|613|61|6,1.613501.783,ימי עיון כנסים וארועים,,,,3000,
02,6135|613|61|6,1.613502.784,פרויקטים בחינוך ורווחה,,,,120000,
03,6135|613|61|6,1.613503.785,עדכון אתר האינטרנט של עת א,,,,18000,
04,6135|613|61|6,1.613504.786,פרוייקט חינוך לפסגות,,,,680000,
05,6135|613|61|6,1.613505.787,תיעוד פרוייקטים,,,,10000,
05,6135|613|61|6,1.613505.851,הפעלה קהילתית וארועים,,,,480000,
06,6135|613|61|6,1.613506.852,פרויקטים בחינוך ורווחה,,,,285000,
07,6135|613|61|6,1.613507.853,פעילות קהילתית לעולי אתיופיה,,,,645000,
05,7615|761|76|7,1.761505.932,ציוד וריהוט משרדי,,,,10000,
08,7616|761|76|7,1.761608.110,משכורת כוללת,,,,2276000,
05,7616|761|76|7,1.761605.124,החזר הוצאות,,,,223000,
07,7616|761|76|7,1.761607.126,הבראה,,,,173000,
08,7616|761|76|7,1.761608.127,השתתפות באחזקת רכב031,,,,711000,
03,7616|761|76|7,1.761603.130,תשלומים מיוחדים,,,,712000,
05,7616|761|76|7,1.761605.181,מיסים וביטוח לאומי,,,,671000,
06,7616|761|76|7,1.761606.182,קופות גמל והשתלמות,,,,614000,
06,7616|761|76|7,1.761606.230,משימות חולפות 0 13,,,,725000,
05,7616|761|76|7,1.761605.310,שעות נוספות רשומות,,,,513000,
02,7616|761|76|7,1.761602.340,שעות נוספות מיוחדות,,,,12000,
06,7616|761|76|7,1.761606.433,ביטוח,,,,93000,
07,7616|761|76|7,1.761607.434,תקוני מבנים  מתקנים ואינונטר,,,,5000,
03,7616|761|76|7,1.761603.439,אחזקת בניני העיריה0השתתפות,,,,160000,
01,7616|761|76|7,1.761601.461,צרכי משרד,,,,25000,
02,7616|761|76|7,1.761602.462,ספרים ועתונים,,,,0,
03,7616|761|76|7,1.761603.463,טלפונים,,,,21000,
04,7616|761|76|7,1.761604.464,דאר,,,,2000,
02,7616|761|76|7,1.761602.510,נסיעות  ואש ל,,,,0,
05,7616|761|76|7,1.761605.521,הדרכה וכנסים,,,,2000,
06,7616|761|76|7,1.761606.522,גיבוש יחידתי,,,,6000,
07,7616|761|76|7,1.761607.531,אחזקת רכב,,,,13000,
08,7616|761|76|7,1.761608.532,בטוח רכב,,,,6000,
09,7616|761|76|7,1.761609.533,שכירת רכב ורכב עירוני,,,,40000,
01,7616|761|76|7,1.761601.534,דלק ושמן,,,,24000,
09,7616|761|76|7,1.761609.541,אחזקת מכשירי קשר,,,,65000,
05,7616|761|76|7,1.761605.610,כיבודים,,,,20000,
01,7616|761|76|7,1.761601.680,הוצאות מיוחדות,,,,10000,
04,7616|761|76|7,1.761604.691,מערכות מידע ומחשוב,,,,1740000,
06,7616|761|76|7,1.761606.693,מחשוב יחידתי,,,,3000,
08,7616|761|76|7,1.761608.751,מענה לתושבים במסרונים,,,,63000,
09,7616|761|76|7,1.761609.752,תחזוקה ועדכון מערכות המוקד,,,,55000,
01,7616|761|76|7,1.761601.753,הודעות טלסיטי,,,,80000,
03,7616|761|76|7,1.761603.788,פרוייקט נאמני נקיון,,,,4000,
02,7616|761|76|7,1.761602.932,ציוד וריהוט משרדי,,,,3000,
03,6141|614|61|6,1.614103.110,משכורת כוללת,,,,1662000,
09,6141|614|61|6,1.614109.124,החזר הוצאות,,,,73000,
02,6141|614|61|6,1.614102.126,הבראה,,,,51000,
03,6141|614|61|6,1.614103.127,השתתפות באחזקת רכב 0 11,,,,213000,
07,6141|614|61|6,1.614107.130,תשלומים מיוחדים,,,,95000,
09,6141|614|61|6,1.614109.181,מיסים וביטוח לאומי,,,,280000,
01,6141|614|61|6,1.614101.182,קופות גמל והשתלמות,,,,199000,
09,6141|614|61|6,1.614109.310,שעות נוספות רשומות,,,,79000,
06,6141|614|61|6,1.614106.340,שעות נוספות מיוחדות,,,,58000,
05,6141|614|61|6,1.614105.412,מיסים ואגרות,,,,1000,
01,6141|614|61|6,1.614101.433,ביטוח,,,,27000,
02,6141|614|61|6,1.614102.434,תקוני מבנים  מתקנים ואינונטר,,,,2000,
07,6141|614|61|6,1.614107.439,אחזקת בניני העיריה0השתתפות,,,,70000,
05,6141|614|61|6,1.614105.461,צרכי משרד,,,,38000,
06,6141|614|61|6,1.614106.462,ספרים ועתונים,,,,30000,
07,6141|614|61|6,1.614107.463,טלפונים,,,,15000,
08,6141|614|61|6,1.614108.464,דאר,,,,6000,
06,6141|614|61|6,1.614106.510,נסיעות  ואש ל,,,,3000,
09,6141|614|61|6,1.614109.521,הדרכה וכנסים,,,,2000,
01,6141|614|61|6,1.614101.522,גיבוש יחידתי,,,,2000,
04,6141|614|61|6,1.614104.541,אחזקת מכשירי קשר,,,,50000,
09,6141|614|61|6,1.614109.610,כיבודים,,,,8000,
04,6141|614|61|6,1.614104.671,סעיפים שאינם חוזרים,,,,56000,
05,6141|614|61|6,1.614105.680,הוצאות מיוחדות,,,,2000,
08,6141|614|61|6,1.614108.691,מערכות מידע ומחשוב,,,,790000,
01,6141|614|61|6,1.614101.693,מחשוב יחידתי,,,,10000,
03,6141|614|61|6,1.614103.695,תקשורת  ציוד והתקנה,,,,3000,
03,6141|614|61|6,1.614103.751,אינטרנט,,,,1280000,
04,6141|614|61|6,1.614104.752,שרותי תקשוב ומידע,,,,255000,
06,6141|614|61|6,1.614106.754,שילוט חוצות,,,,300000,
07,6141|614|61|6,1.614107.755,שרותי עיצוב,,,,300000,
09,6141|614|61|6,1.614109.757,פרסום חוצות,,,,1170000,
01,6141|614|61|6,1.614101.758,שרותים נלוים לדוברות,,,,120000,
02,6141|614|61|6,1.614102.759,הפקות דפוס,,,,65000,
09,6141|614|61|6,1.614109.781,דיווח שוטף לציבור,,,,3170000,
02,6141|614|61|6,1.614102.783,דמי הרשמה לאיגודים מקצועיים,,,,3000,
03,6141|614|61|6,1.614103.784,פרסום ארועים,,,,3400000,
06,6141|614|61|6,1.614106.932,ציוד וריהוט משרדי,,,,10000,
09,6142|614|61|6,1.614209.670,סעיף שאינו חוזר,,,,200000,
02,6142|614|61|6,1.614202.753,מירוץ אופניים 0 סובב ת א,,,,200000,
06,6142|614|61|6,1.614206.757,שיטור,,,,168000,
06,6142|614|61|6,1.614206.781,לילה לבן,,,,1020000,
07,6142|614|61|6,1.614207.782,תערוכת  לגור על החולות,,,,200000,
01,6142|614|61|6,1.614201.785,הגלובוס הירוק,,,,50000,
02,6142|614|61|6,1.614202.786,אירוע לפתיחת שנה ל,,,,300000,
03,6142|614|61|6,1.614203.787,ארועים שונים,,,,300000,
04,6142|614|61|6,1.614204.788,מירוץ לילה,,,,142000,
05,6142|614|61|6,1.614205.789,שירון לתינוק,,,,50000,
03,6143|614|61|6,1.614303.781,פרסי העירייה,,,,406000,
04,6143|614|61|6,1.614304.782,טקסי חלוקת פרסים,,,,260000,
05,6143|614|61|6,1.614305.783,פרויקט להנצחת אומנים,,,,136000,
01,6151|615|61|6,1.615101.110,משכורת כוללת,,,,1016000,
07,6151|615|61|6,1.615107.124,החזר הוצאות,,,,70000,
09,6151|615|61|6,1.615109.126,הבראה,,,,42000,
01,6151|615|61|6,1.615101.127,השתתפות באחזקת רכב07,,,,122000,
05,6151|615|61|6,1.615105.130,תשלומים מיוחדים,,,,153000,
07,6151|615|61|6,1.615107.181,מיסים וביטוח לאומי,,,,224000,
08,6151|615|61|6,1.615108.182,קופות גמל והשתלמות,,,,128000,
06,6151|615|61|6,1.615106.220,חניכים,,,,168000,
07,6151|615|61|6,1.615107.310,שעות  נוספות  רשומות,,,,212000,
08,6151|615|61|6,1.615108.433,ביטוח,,,,81000,
09,6151|615|61|6,1.615109.434,תקוני מבנים  מתקנים ואינונטר,,,,10000,
05,6151|615|61|6,1.615105.439,אחזקת בניני העיריה0השתתפות,,,,651000,
03,6151|615|61|6,1.615103.461,צרכי משרד,,,,94000,
04,6151|615|61|6,1.615104.462,ספרים ועתונים,,,,14000,
05,6151|615|61|6,1.615105.463,טלפונים,,,,24000,
06,6151|615|61|6,1.615106.464,דאר,,,,10000,
04,6151|615|61|6,1.615104.510,נסיעות  ואש ל,,,,3000,
08,6151|615|61|6,1.615108.522,גיבוש יחידתי,,,,5000,
09,6151|615|61|6,1.615109.531,אחזקת רכב,,,,3000,
02,6151|615|61|6,1.615102.533,שכירת רכב,,,,47000,
03,6151|615|61|6,1.615103.534,דלק ושמן,,,,19000,
02,6151|615|61|6,1.615102.541,אחזקת מכשירי קשר,,,,24000,
07,6151|615|61|6,1.615107.610,כיבודים,,,,9000,
03,6151|615|61|6,1.615103.680,הוצאות מיוחדות,,,,6000,
